# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
6

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
LIFTING_SURFACE,V Tail,0,PSBOOWWNBW,0,0,1,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.123233995736766036e-17, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, -1.000000000000000000e+00, 6.123233995736766036e-17, 0.000000000000000000e+00, 7.500000000000000000e+00, 0.000000000000000000e+00, 3.260869565217383581e-01, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,6,33
# x,y,z,u,w
5.203084934805194628e+00, 0.000000000000000000e+00, -4.621432656329623190e-01, 1.034430605261439566e-15, 5.763076996803380148e-01, 1.541153137799084221e-15, 1.000000000000000000e+00, -9.632207111244276379e-17, 4.000000000000000000e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
5.203084934805194628e+00, 0.000000000000000000e+00, -3.173980457720285142e-01, 9.036560719766054744e-16, 1.061386574550305717e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, -3.138035804990868908e-16, 4.000000000000000000e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
5.203084934805194628e+00, 0.000000000000000000e+00, -4.507926146418633762e-02, 9.192921513844873757e-16, 1.234679545766580677e+00, -7.193594667907761961e-16, 1.000000000000000000e+00, 8.991993334884702451e-17, 4.000000000000000000e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
5.203084934805194628e+00, 0.000000000000000000e+00, 2.440205999999999764e-01, 8.886119947416682612e-16, 1.250000000000000000e+00, -7.105427357601002253e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
5.203084934805194628e+00, 0.000000000000000000e+00, 5.331204614641857908e-01, 9.222205069512406776e-16, 1.234679545766580011e+00, 7.193594667907765905e-16, 1.000000000000000000e+00, 1.798398666976941476e-16, 4.000000000000000000e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
5.203084934805194628e+00, 0.000000000000000000e+00, 8.054392457720278564e-01, 1.017536209725520242e-15, 1.061386574550306161e+00, 8.368095479975647136e-16, 1.000000000000000000e+00, -6.276071609981735845e-16, 4.000000000000000000e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
5.203084934805194628e+00, 0.000000000000000000e+00, 9.501844656329621053e-01, 9.222205069512406776e-16, 5.763076996803375707e-01, 1.541153137799085404e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
5.203084934805194628e+00, 0.000000000000000000e+00, 9.690206000000000097e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.000000000000000000e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, -4.672051891532467138e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, -4.465176951076754719e-01, 1.837955691102267038e-15, 5.540779748155320039e-01, 4.808953577314589212e-15, 1.000000000000000000e+00, -1.001865328607206168e-16, 4.200000000000000178e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, -3.064375699032243494e-01, 1.784146017590270870e-15, 1.019514009982644964e+00, 8.711782388505328376e-16, 1.000000000000000000e+00, -1.633459197844749194e-16, 4.200000000000000178e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, -4.703725752158677276e-02, 1.665334536937734811e-16, 1.195561328610536211e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 7.545043369345980631e-17, 4.200000000000000178e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, 2.308493563012986582e-01, 1.776573666601472957e-15, 1.216909090909090940e+00, -7.298642325340936004e-16, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, 5.087359701241839227e-01, 9.104505742017336326e-16, 1.195561328610535767e+00, -1.485793155809670517e-15, 1.000000000000000000e+00, 9.286207223810440734e-17, 4.200000000000000178e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, 7.681362825058211108e-01, 1.820901148403467265e-15, 1.019514009982645186e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, -6.533836791378994803e-16, 4.200000000000000178e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, 9.082164077102727884e-01, 1.790180836524723847e-15, 5.540779748155316708e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
5.600255963658486991e+00, 0.000000000000000000e+00, 9.289039017558441413e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.200000000000000178e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, -4.343589940571427332e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.400000000000000355e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, -4.092567192396838749e-01, 1.797910125300910636e-15, 5.010686309071484823e-01, 8.862841983264273987e-15, 1.000000000000000000e+00, 1.107855247908034199e-16, 4.400000000000000355e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, -2.803010505237681915e-01, 1.110223024625156540e-16, 9.196640483212996653e-01, 9.657639888406570887e-16, 1.000000000000000000e+00, -2.414409972101642722e-16, 4.400000000000000355e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, -5.170632504308037003e-02, 1.780309779077246494e-15, 1.102279426161507203e+00, 8.057652158065302553e-16, 1.000000000000000000e+00, 5.665536673639665935e-17, 4.400000000000000355e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, 1.994410059428570747e-01, 0.000000000000000000e+00, 1.137999999999999901e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.400000000000000355e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, 4.505883369287941864e-01, 1.755416734288350612e-16, 1.102279426161506759e+00, -3.223060863226122599e-15, 1.000000000000000000e+00, 1.007206519758163312e-16, 4.400000000000000355e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, 6.791830624094820079e-01, 9.371360918460987914e-16, 9.196640483212999984e-01, 1.931527977681313783e-15, 1.000000000000000000e+00, -6.036024930254104832e-16, 4.400000000000000355e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, 8.081387311253981354e-01, 1.787596980229968188e-15, 5.010686309071482603e-01, -5.317705189958566917e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.400000000000000355e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
5.997723099859621598e+00, 0.000000000000000000e+00, 8.332410059428568827e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.400000000000000355e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, -3.951554708779221325e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.599999999999999645e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, -3.647839415907910277e-01, 1.624353417151117817e-16, 4.377994139842394938e-01, 1.420113581541864239e-14, 1.000000000000000000e+00, 1.267958554948092965e-16, 4.599999999999999645e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, -2.491058499740949339e-01, 6.206335383118182794e-17, 8.004882876287270355e-01, 1.109545802763912056e-15, 1.000000000000000000e+00, -1.040199190091167490e-16, 4.599999999999999645e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, -5.727908305260487332e-02, 2.664715953335608387e-15, 9.909429619481504581e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 4.901619890599925914e-17, 4.599999999999999645e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, 1.619536200311688656e-01, 8.886119947416682612e-16, 1.043818181818182200e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.599999999999999645e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, 3.811863231149423825e-01, 1.570092458683775167e-16, 9.909429619481502360e-01, -4.481481042834218880e-15, 1.000000000000000000e+00, 5.601851303542773353e-17, 4.599999999999999645e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, 5.730130900364325264e-01, 1.665334536937734811e-16, 8.004882876287272575e-01, 1.109545802763911661e-15, 1.000000000000000000e+00, -4.160796760364668976e-16, 4.599999999999999645e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, 6.886911816531287034e-01, 2.371437420133773559e-16, 4.377994139842393273e-01, -1.420113581541864712e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.599999999999999645e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
6.392508643442972982e+00, 0.000000000000000000e+00, 7.190627109402599748e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.599999999999999645e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, -3.623092757818181520e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.799999999999999822e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, -3.275229657227994307e-01, 5.551115123125782702e-17, 3.847900700758559722e-01, 2.077393986732895653e-14, 1.000000000000000000e+00, 1.442634713008955232e-16, 4.799999999999999822e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, -2.229693305946387205e-01, 6.206335383118182794e-17, 7.006383259673819586e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, -3.961469789324808845e-17, 4.799999999999999822e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, -6.194815057409841508e-02, 3.553689326789271122e-15, 8.976610594991214498e-01, -9.894362803213415431e-16, 1.000000000000000000e+00, 7.729970940010480806e-18, 4.799999999999999822e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, 1.305452696727272821e-01, 2.775557561562891351e-17, 9.649090909090910495e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.799999999999999822e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, 3.230386899195530903e-01, 9.019494489765867796e-16, 8.976610594991214498e-01, -5.936617681928049653e-15, 1.000000000000000000e+00, -6.183976752008384644e-17, 4.799999999999999822e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, 4.840598699400934235e-01, 1.000741510621680243e-16, 7.006383259673820696e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, -1.584587915729923291e-16, 4.799999999999999822e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, 5.886135050682541614e-01, 8.891536662303993631e-16, 3.847900700758559722e-01, -2.308215540814328293e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 4.799999999999999822e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
6.781634894442921890e+00, 0.000000000000000000e+00, 6.233998151272729382e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 4.799999999999999822e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, -3.485350649350649199e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, -3.118973951975126391e-01, 1.776573666601472957e-15, 3.625603452110499614e-01, 2.939687469184555498e-14, 1.000000000000000000e+00, 3.062174447067245311e-16, 5.000000000000000000e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, -2.120088547258345557e-01, 0.000000000000000000e+00, 6.587657613997210948e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, -6.390614663149896124e-02, 3.554556344631214416e-15, 8.585428423430770950e-01, -2.069036921386866729e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, 1.173740259740259639e-01, 1.387778780781445676e-17, 9.318181818181819898e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, 2.986541985795508891e-01, 8.326672684688674053e-17, 8.585428423430772060e-01, -6.207110764160599794e-15, 1.000000000000000000e+00, -6.465740379333958530e-17, 5.000000000000000000e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, 4.467569066738865668e-01, 0.000000000000000000e+00, 6.587657613997210948e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, 5.466454471455648445e-01, 1.776573666601472957e-15, 3.625603452110499614e-01, -2.694713513419175874e-14, 1.000000000000000000e+00, -3.062174447067245311e-16, 5.000000000000000000e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
7.162124152893845519e+00, 0.000000000000000000e+00, 5.832831168831169588e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.000000000000000000e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
7.552287102663912677e+00, 0.000000000000000000e+00, -3.455805194805194880e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.200000000000000178e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
7.552287102663912677e+00, 0.000000000000000000e+00, -3.091751861852053418e-01, 8.891536662303993631e-16, 3.602611820462969794e-01, 2.465373634359490581e-14, 1.000000000000000000e+00, 4.622575564424044445e-16, 5.200000000000000178e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
7.552287102663912677e+00, 0.000000000000000000e+00, -2.099200852384695837e-01, 2.775557561562891351e-17, 6.545882224249911507e-01, -1.356850595951412835e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.200000000000000178e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
7.552287102663912677e+00, 0.000000000000000000e+00, -6.275656504912235922e-02, 3.554366702550111217e-15, 8.530984243184625004e-01, -1.041120689455836173e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.200000000000000178e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
7.552287102663912677e+00, 0.000000000000000000e+00, 1.173740259740259639e-01, 1.387778780781445676e-17, 9.259090909090911259e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.200000000000000178e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
7.552287102663911789e+00, 0.000000000000000000e+00, 2.975046169971744536e-01, 9.019494489765867796e-16, 8.530984243184625004e-01, -5.205603447279181062e-15, 1.000000000000000000e+00, -6.507004309098976081e-17, 5.200000000000000178e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
7.552287102663911789e+00, 0.000000000000000000e+00, 4.446681371865215393e-01, 8.950904182623619234e-16, 6.545882224249911507e-01, -1.356850595951412835e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.200000000000000178e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
7.552287102663911789e+00, 0.000000000000000000e+00, 5.439232381332574917e-01, 1.776844663394635561e-15, 3.602611820462969794e-01, -2.465373634359490581e-14, 1.000000000000000000e+00, -3.081717042949363128e-16, 5.200000000000000178e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
7.552287102663911789e+00, 0.000000000000000000e+00, 5.803285714285715269e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.200000000000000178e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, -3.385350649350649110e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, -3.026837646943186244e-01, 1.776573666601472957e-15, 3.547785621918859156e-01, 2.253125365838113236e-14, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, -2.049391733839838747e-01, 8.881784197001252323e-16, 6.446263987160196773e-01, 2.755637750700925354e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, -6.001525512191691059e-02, 8.920730087951354349e-16, 8.401155813366889547e-01, -2.114419585664545328e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, 1.173740259740260194e-01, 1.776573666601472957e-15, 9.118181818181817500e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, 2.947633070699688940e-01, 8.916411167297361210e-16, 8.401155813366890657e-01, -2.114419585664544933e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, 4.396872253320358581e-01, 8.899114524108741335e-16, 6.446263987160196773e-01, 2.755637750700925354e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, 5.374318166423708298e-01, 1.776573666601472957e-15, 3.547785621918859156e-01, -2.002778102967211590e-14, 1.000000000000000000e+00, -6.258681571772536218e-16, 5.400000000000000355e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
7.957426201462846294e+00, 0.000000000000000000e+00, 5.732831168831169499e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.400000000000000355e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, -3.301259740259739894e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.599999999999999645e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, -2.949359390439055817e-01, 3.552822097363438742e-15, 3.482347901075888985e-01, 1.020206418118899561e-14, 1.000000000000000000e+00, -1.594072528310780564e-16, 5.599999999999999645e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, -1.989942140737912535e-01, 0.000000000000000000e+00, 6.327364800956345459e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.599999999999999645e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, -5.674336907976840205e-02, 1.776356839400250465e-15, 8.246199300358627582e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, -8.414657045222585177e-18, 5.599999999999999645e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, 1.173740259740260194e-01, 4.163336342344337027e-17, 8.950000000000000178e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.599999999999999645e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, 2.914914210278204409e-01, 1.779822904821748267e-15, 8.246199300358627582e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.599999999999999645e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, 4.337422660218434034e-01, 1.110223024625156540e-16, 6.327364800956345459e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.599999999999999645e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, 5.296839909919577316e-01, 3.554556344631214416e-15, 3.482347901075888985e-01, -1.020206418118899561e-14, 1.000000000000000000e+00, -6.376290113243122256e-16, 5.599999999999999645e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
8.355051410087360964e+00, 0.000000000000000000e+00, 5.648740259740260283e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.599999999999999645e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, -3.230805194805194125e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.799999999999999822e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, -2.884445175530188643e-01, 1.776844663394635561e-15, 3.427521702531778347e-01, 5.182627547151995997e-15, 1.000000000000000000e+00, -3.239142216969997498e-16, 5.799999999999999822e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, -1.940133022193055445e-01, 0.000000000000000000e+00, 6.227746563866630725e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.799999999999999822e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, -5.400205915256289790e-02, 1.777278172315607208e-15, 8.116370870540893234e-01, -2.188609746565055787e-15, 1.000000000000000000e+00, -1.709851364503949834e-17, 5.799999999999999822e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, 1.173740259740260194e-01, 2.775557561562891351e-17, 8.809090909090908639e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.799999999999999822e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, 2.887501111006148813e-01, 1.777223989483336522e-15, 8.116370870540894344e-01, 2.188609746565055393e-15, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.799999999999999822e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, 4.287613541673575002e-01, 5.551115123125782702e-17, 6.227746563866630725e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 5.799999999999999822e+00, 3.500000000000000000e+00, 2.500000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, 5.231925695010709587e-01, 1.776844663394635561e-15, 3.427521702531778347e-01, -5.182627547151995997e-15, 1.000000000000000000e+00, -1.295656886787998999e-15, 5.799999999999999822e+00, 3.250000000000000000e+00, 2.750000000000000000e+00
8.722672689334176610e+00, 0.000000000000000000e+00, 5.578285714285714514e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 5.799999999999999822e+00, 3.000000000000000000e+00, 3.000000000000000000e+00
9.037800000000000722e+00, 0.000000000000000000e+00, -3.201259740259739806e-01, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 6.000000000000000000e+00, 1.000000000000000000e+00, 1.000000000000000000e+00
9.037800000000000722e+00, 0.000000000000000000e+00, -2.857223085407115115e-01, 3.552957615914681545e-15, 3.404530070884248527e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, -3.261016943630054729e-16, 6.000000000000000000e+00, 7.500000000000000000e-01, 1.250000000000000000e+00
9.037800000000000722e+00, 0.000000000000000000e+00, -1.919245327319405725e-01, 0.000000000000000000e+00, 6.185971174119331284e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.000000000000000000e+00, 5.000000000000000000e-01, 1.500000000000000000e+00
9.037800000000000722e+00, 0.000000000000000000e+00, -5.285247757018635140e-02, 3.553255738534022363e-15, 8.061926690294746178e-01, -2.203389968230170542e-15, 1.000000000000000000e+00, -8.606992063399103682e-18, 6.000000000000000000e+00, 2.500000000000000000e-01, 1.750000000000000000e+00
9.037800000000000722e+00, 0.000000000000000000e+00, 1.173740259740260194e-01, 2.775557561562891351e-17, 8.750000000000000000e-01, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 6.000000000000000000e+00, 4.000000000000000000e+00, 2.000000000000000000e+00
9.037800000000000722e+00, 0.000000000000000000e+00, 2.876005295182384458e-01, 3.554447978966673045e-15, 8.061926690294747289e-01, 2.203389968230170148e-15, 1.000000000000000000e+00, 6.885593650719281713e-17, 6.000000000000000000e+00, 3.750000000000000000e+00, 2.250000000000000000e+00
